genome.genome_id	genome_drug.genome_id	genome_drug.antibiotic	genome_drug.resistant_phenotype
1284792.4	1284792.4	cefoxitin	
1284792.4	1284792.4	gentamicin	
1284792.4	1284792.4	imipenem	
1284792.4	1284792.4	levofloxacin	
1284792.4	1284792.4	meropenem	
1284792.4	1284792.4	minocycline	
1284792.4	1284792.4	nitrofurantoin	
1284792.4	1284792.4	ampicillin/sulbactam	
1284792.4	1284792.4	tetracycline	
1284792.4	1284792.4	tigecycline	
1284792.4	1284792.4	tobramycin	
1284792.4	1284792.4	piperacillin/tazobactam	
1284792.4	1284792.4	polymyxin B	
1284792.4	1284792.4	trimethoprim/sulfamethoxazole	
1284792.4	1284792.4	ceftazidime	Resistant
1284793.4	1284793.4	amikacin	Susceptible
1284793.4	1284793.4	tobramycin	Resistant
1284793.4	1284793.4	imipenem	Resistant
1284793.4	1284793.4	doripenem	Resistant
1284793.4	1284793.4	cefepime	Resistant
1284793.4	1284793.4	cefotaxime	Resistant
1284793.4	1284793.4	ticarcillin/clavulanic acid	Resistant
1284793.4	1284793.4	doxycycline	Resistant
1284793.4	1284793.4	piperacillin/tazobactam	Resistant
1284793.4	1284793.4	tigecycline	Susceptible
1284793.4	1284793.4	polymyxin B	Susceptible
1284793.4	1284793.4	ciprofloxacin	Resistant
1284793.4	1284793.4	aztreonam	Resistant
1284793.4	1284793.4	ceftazidime	Resistant
1284793.4	1284793.4	trimethoprim/sulfamethoxazole	Resistant
1284793.4	1284793.4	ertapenem	Resistant
1284793.4	1284793.4	minocycline	Resistant
1284793.4	1284793.4	colistin	Susceptible
1284793.4	1284793.4	levofloxacin	Resistant
1284793.4	1284793.4	gentamicin	Resistant
1284793.4	1284793.4	amoxicillin/clavulanic acid	
1284793.4	1284793.4	amikacin	
1284793.4	1284793.4	ampicillin	
1284793.4	1284793.4	aztreonam	
1284793.4	1284793.4	ceftazidime	
1284793.4	1284793.4	cefazolin	
1284793.4	1284793.4	chloramphenicol	
1284793.4	1284793.4	ciprofloxacin	
1284793.4	1284793.4	ceftriaxone	
1284793.4	1284793.4	colistin	
1284793.4	1284793.4	cefotaxime	
1284793.4	1284793.4	cefotaxime/clavulanic acid	
1284793.4	1284793.4	cefuroxime	
1284793.4	1284793.4	doripenem	
1284793.4	1284793.4	ertapenem	
1284793.4	1284793.4	cefepime	
1284793.4	1284793.4	fosfomycin	
1284793.4	1284793.4	cefoxitin	
1284793.4	1284793.4	gentamicin	
1284793.4	1284793.4	imipenem	
1284793.4	1284793.4	levofloxacin	
1284793.4	1284793.4	meropenem	
1284793.4	1284793.4	minocycline	
1284793.4	1284793.4	nitrofurantoin	
1284793.4	1284793.4	ampicillin/sulbactam	
1284793.4	1284793.4	tetracycline	
1284793.4	1284793.4	tigecycline	
1284793.4	1284793.4	tobramycin	
1284793.4	1284793.4	piperacillin/tazobactam	
1284793.4	1284793.4	polymyxin B	
1284793.4	1284793.4	trimethoprim/sulfamethoxazole	
1284793.4	1284793.4	meropenem	Resistant
1284794.4	1284794.4	ertapenem	Resistant
1284794.4	1284794.4	ceftazidime	Resistant
1284794.4	1284794.4	imipenem	Resistant
1284794.4	1284794.4	doxycycline	Intermediate
1284794.4	1284794.4	tobramycin	Resistant
1284794.4	1284794.4	trimethoprim/sulfamethoxazole	Resistant
1284794.4	1284794.4	levofloxacin	Resistant
1284794.4	1284794.4	tigecycline	Susceptible
1284794.4	1284794.4	cefepime	Intermediate
1284794.4	1284794.4	cefotaxime	Resistant
1284794.4	1284794.4	doripenem	Intermediate
1284794.4	1284794.4	piperacillin/tazobactam	Resistant
1284794.4	1284794.4	polymyxin B	Susceptible
1284794.4	1284794.4	amikacin	Susceptible
1284794.4	1284794.4	minocycline	Intermediate
1284794.4	1284794.4	aztreonam	Resistant
1284794.4	1284794.4	ciprofloxacin	Resistant
1284794.4	1284794.4	amoxicillin/clavulanic acid	
1284794.4	1284794.4	amikacin	
1284794.4	1284794.4	ampicillin	
1284794.4	1284794.4	aztreonam	
1284794.4	1284794.4	ceftazidime	
1284794.4	1284794.4	cefazolin	
1284794.4	1284794.4	chloramphenicol	
1284794.4	1284794.4	ciprofloxacin	
1284794.4	1284794.4	ceftriaxone	
1284794.4	1284794.4	colistin	
1284794.4	1284794.4	cefotaxime	
1284794.4	1284794.4	cefotaxime/clavulanic acid	
1284794.4	1284794.4	cefuroxime	
1284794.4	1284794.4	doripenem	
1284794.4	1284794.4	ertapenem	
1284794.4	1284794.4	cefepime	
1284794.4	1284794.4	fosfomycin	
1284794.4	1284794.4	cefoxitin	
1284794.4	1284794.4	gentamicin	
1284794.4	1284794.4	imipenem	
1284794.4	1284794.4	levofloxacin	
1284794.4	1284794.4	meropenem	
1284794.4	1284794.4	minocycline	
1284794.4	1284794.4	nitrofurantoin	
1284794.4	1284794.4	ampicillin/sulbactam	
1284794.4	1284794.4	tetracycline	
1284794.4	1284794.4	tigecycline	
1284794.4	1284794.4	tobramycin	
1284794.4	1284794.4	piperacillin/tazobactam	
1284794.4	1284794.4	polymyxin B	
1284794.4	1284794.4	trimethoprim/sulfamethoxazole	
1284794.4	1284794.4	gentamicin	Resistant
1284794.4	1284794.4	colistin	Susceptible
1284794.4	1284794.4	meropenem	Resistant
1284794.4	1284794.4	ticarcillin/clavulanic acid	Resistant
1284795.4	1284795.4	amikacin	Susceptible
1284795.4	1284795.4	doxycycline	Intermediate
1284795.4	1284795.4	minocycline	Intermediate
1284795.4	1284795.4	tobramycin	Resistant
1284795.4	1284795.4	cefepime	Intermediate
1284795.4	1284795.4	trimethoprim/sulfamethoxazole	Resistant
1284795.4	1284795.4	meropenem	Resistant
1284795.4	1284795.4	gentamicin	Resistant
1284795.4	1284795.4	imipenem	Resistant
1284795.4	1284795.4	piperacillin/tazobactam	Resistant
1284795.4	1284795.4	ciprofloxacin	Resistant
1284795.4	1284795.4	tigecycline	Susceptible
1284795.4	1284795.4	cefotaxime	Resistant
1284795.4	1284795.4	polymyxin B	Susceptible
1284795.4	1284795.4	levofloxacin	Resistant
1284795.4	1284795.4	colistin	Susceptible
1284795.4	1284795.4	ertapenem	Resistant
1284795.4	1284795.4	aztreonam	Resistant
1284795.4	1284795.4	ticarcillin/clavulanic acid	Resistant
1284795.4	1284795.4	amoxicillin/clavulanic acid	
1284795.4	1284795.4	amikacin	
1284795.4	1284795.4	ampicillin	
1284795.4	1284795.4	aztreonam	
1284795.4	1284795.4	ceftazidime	
1284795.4	1284795.4	cefazolin	
1284795.4	1284795.4	chloramphenicol	
1284795.4	1284795.4	ciprofloxacin	
1284795.4	1284795.4	ceftriaxone	
1284795.4	1284795.4	colistin	
1284795.4	1284795.4	cefotaxime	
1284795.4	1284795.4	cefotaxime/clavulanic acid	
1284795.4	1284795.4	cefuroxime	
1284795.4	1284795.4	doripenem	
1284795.4	1284795.4	ertapenem	
1284795.4	1284795.4	cefepime	
1284795.4	1284795.4	fosfomycin	
1284795.4	1284795.4	cefoxitin	
1284795.4	1284795.4	gentamicin	
1284795.4	1284795.4	imipenem	
1284795.4	1284795.4	levofloxacin	
1284795.4	1284795.4	meropenem	
1284795.4	1284795.4	minocycline	
1284795.4	1284795.4	nitrofurantoin	
1284795.4	1284795.4	ampicillin/sulbactam	
1284795.4	1284795.4	tetracycline	
1284795.4	1284795.4	tigecycline	
1284795.4	1284795.4	tobramycin	
1284795.4	1284795.4	piperacillin/tazobactam	
1284795.4	1284795.4	polymyxin B	
1284795.4	1284795.4	trimethoprim/sulfamethoxazole	
1284795.4	1284795.4	doripenem	Resistant
1284795.4	1284795.4	ceftazidime	Resistant
1284796.3	1284796.3	gentamicin	Susceptible
1284796.3	1284796.3	aztreonam	Resistant
1284796.3	1284796.3	cefotaxime	Resistant
1284796.3	1284796.3	piperacillin/tazobactam	Resistant
1284796.3	1284796.3	minocycline	Susceptible
1284796.3	1284796.3	ertapenem	Resistant
1284796.3	1284796.3	ciprofloxacin	Resistant
1284796.3	1284796.3	tigecycline	Susceptible
1284796.3	1284796.3	levofloxacin	Resistant
1284796.3	1284796.3	doripenem	Resistant
1284796.3	1284796.3	tobramycin	Intermediate
1284796.3	1284796.3	cefepime	Resistant
1284796.3	1284796.3	polymyxin B	Susceptible
1284796.3	1284796.3	ticarcillin/clavulanic acid	Resistant
1284796.3	1284796.3	amikacin	Susceptible
1284796.3	1284796.3	meropenem	Resistant
1284796.3	1284796.3	doxycycline	Susceptible
1284796.3	1284796.3	trimethoprim/sulfamethoxazole	Resistant
1284796.3	1284796.3	imipenem	Resistant
1284796.3	1284796.3	amoxicillin/clavulanic acid	
1284796.3	1284796.3	amikacin	
1284796.3	1284796.3	ampicillin	
1284796.3	1284796.3	aztreonam	
1284796.3	1284796.3	ceftazidime	
1284796.3	1284796.3	cefazolin	
1284796.3	1284796.3	chloramphenicol	
1284796.3	1284796.3	ciprofloxacin	
1284796.3	1284796.3	ceftriaxone	
1284796.3	1284796.3	colistin	
1284796.3	1284796.3	cefotaxime	
1284796.3	1284796.3	cefotaxime/clavulanic acid	
1284796.3	1284796.3	cefuroxime	
1284796.3	1284796.3	doripenem	
1284796.3	1284796.3	ertapenem	
1284796.3	1284796.3	cefepime	
1284796.3	1284796.3	fosfomycin	
1284796.3	1284796.3	cefoxitin	
1284796.3	1284796.3	gentamicin	
1284796.3	1284796.3	imipenem	
1284796.3	1284796.3	levofloxacin	
1284796.3	1284796.3	meropenem	
1284796.3	1284796.3	minocycline	
1284796.3	1284796.3	nitrofurantoin	
1284796.3	1284796.3	ampicillin/sulbactam	
1284796.3	1284796.3	tetracycline	
1284796.3	1284796.3	tigecycline	
1284796.3	1284796.3	tobramycin	
1284796.3	1284796.3	piperacillin/tazobactam	
1284796.3	1284796.3	polymyxin B	
1284796.3	1284796.3	trimethoprim/sulfamethoxazole	
1284796.3	1284796.3	ceftazidime	Resistant
1284796.3	1284796.3	colistin	Susceptible
1284797.4	1284797.4	piperacillin/tazobactam	Resistant
1284797.4	1284797.4	cefepime	Susceptible
1284797.4	1284797.4	gentamicin	Susceptible
1284797.4	1284797.4	colistin	Susceptible
1284797.4	1284797.4	polymyxin B	Susceptible
1284797.4	1284797.4	ertapenem	Resistant
1284797.4	1284797.4	trimethoprim/sulfamethoxazole	Susceptible
1284797.4	1284797.4	meropenem	Resistant
1284797.4	1284797.4	doripenem	Intermediate
1284797.4	1284797.4	levofloxacin	Susceptible
1284797.4	1284797.4	tobramycin	Intermediate
1284797.4	1284797.4	aztreonam	Resistant
1284797.4	1284797.4	minocycline	Susceptible
1284797.4	1284797.4	tigecycline	Susceptible
1284797.4	1284797.4	ciprofloxacin	Susceptible
1284797.4	1284797.4	doxycycline	Susceptible
1284797.4	1284797.4	cefotaxime	Resistant
1284797.4	1284797.4	imipenem	Resistant
1284797.4	1284797.4	ticarcillin/clavulanic acid	Resistant
1284797.4	1284797.4	ceftazidime	Resistant
1284797.4	1284797.4	amoxicillin/clavulanic acid	
1284797.4	1284797.4	amikacin	
1284797.4	1284797.4	ampicillin	
1284797.4	1284797.4	aztreonam	
1284797.4	1284797.4	ceftazidime	
1284797.4	1284797.4	cefazolin	
1284797.4	1284797.4	chloramphenicol	
1284797.4	1284797.4	ciprofloxacin	
1284797.4	1284797.4	ceftriaxone	
1284797.4	1284797.4	colistin	
1284797.4	1284797.4	cefotaxime	
1284797.4	1284797.4	cefotaxime/clavulanic acid	
1284797.4	1284797.4	cefuroxime	
1284797.4	1284797.4	doripenem	
1284797.4	1284797.4	ertapenem	
1284797.4	1284797.4	cefepime	
1284797.4	1284797.4	fosfomycin	
1284797.4	1284797.4	cefoxitin	
1284797.4	1284797.4	gentamicin	
1284797.4	1284797.4	imipenem	
1284797.4	1284797.4	levofloxacin	
1284797.4	1284797.4	meropenem	
1284797.4	1284797.4	minocycline	
1284797.4	1284797.4	nitrofurantoin	
1284797.4	1284797.4	ampicillin/sulbactam	
1284797.4	1284797.4	tetracycline	
1284797.4	1284797.4	tigecycline	
1284797.4	1284797.4	tobramycin	
1284797.4	1284797.4	piperacillin/tazobactam	
1284797.4	1284797.4	polymyxin B	
1284797.4	1284797.4	trimethoprim/sulfamethoxazole	
1284797.4	1284797.4	amikacin	Susceptible
1284798.10	1284798.10	amoxicillin/clavulanic acid	
1284798.10	1284798.10	amikacin	
1284798.10	1284798.10	ampicillin	
1284798.10	1284798.10	aztreonam	
1284798.10	1284798.10	ceftazidime	
1284798.10	1284798.10	cefazolin	
1284798.10	1284798.10	chloramphenicol	
1284798.10	1284798.10	ciprofloxacin	
1284798.10	1284798.10	ceftriaxone	
1284798.10	1284798.10	colistin	
1284798.10	1284798.10	cefotaxime	
1284798.10	1284798.10	cefotaxime/clavulanic acid	
1284798.10	1284798.10	cefuroxime	
1284798.10	1284798.10	doripenem	
1284798.10	1284798.10	ertapenem	
1284798.10	1284798.10	cefepime	
1284798.10	1284798.10	fosfomycin	
1284798.10	1284798.10	cefoxitin	
1284798.10	1284798.10	gentamicin	
1284798.10	1284798.10	imipenem	
1284798.10	1284798.10	levofloxacin	
1284798.10	1284798.10	meropenem	
1284798.10	1284798.10	minocycline	
1284798.10	1284798.10	nitrofurantoin	
1284798.10	1284798.10	ampicillin/sulbactam	
1284798.10	1284798.10	tetracycline	
1284798.10	1284798.10	tigecycline	
1284798.10	1284798.10	tobramycin	
1284798.10	1284798.10	piperacillin/tazobactam	
1284798.10	1284798.10	polymyxin B	
1284798.10	1284798.10	trimethoprim/sulfamethoxazole	
1284798.11	1284798.11	amoxicillin/clavulanic acid	
1284798.11	1284798.11	amikacin	
1284798.11	1284798.11	ampicillin	
1284798.11	1284798.11	aztreonam	
1284798.11	1284798.11	ceftazidime	
1284798.11	1284798.11	cefazolin	
1284798.11	1284798.11	chloramphenicol	
1284798.11	1284798.11	ciprofloxacin	
1284798.11	1284798.11	ceftriaxone	
1284798.11	1284798.11	colistin	
1284798.11	1284798.11	cefotaxime	
1284798.11	1284798.11	cefotaxime/clavulanic acid	
1284798.11	1284798.11	cefuroxime	
1284798.11	1284798.11	doripenem	
1284798.11	1284798.11	ertapenem	
1284798.11	1284798.11	cefepime	
1284798.11	1284798.11	fosfomycin	
1284798.11	1284798.11	cefoxitin	
1284798.11	1284798.11	gentamicin	
1284798.11	1284798.11	imipenem	
1284798.11	1284798.11	levofloxacin	
1284798.11	1284798.11	meropenem	
1284798.11	1284798.11	minocycline	
1284798.11	1284798.11	nitrofurantoin	
1284798.11	1284798.11	ampicillin/sulbactam	
1284798.11	1284798.11	tetracycline	
1284798.11	1284798.11	tigecycline	
1284798.11	1284798.11	tobramycin	
1284798.11	1284798.11	piperacillin/tazobactam	
1284798.11	1284798.11	polymyxin B	
1284798.11	1284798.11	trimethoprim/sulfamethoxazole	
1284798.4	1284798.4	ceftazidime	Resistant
1284798.4	1284798.4	ticarcillin/clavulanic acid	Resistant
1284798.4	1284798.4	piperacillin/tazobactam	Resistant
1284798.4	1284798.4	imipenem	Resistant
1284798.4	1284798.4	tigecycline	Susceptible
1284798.4	1284798.4	doxycycline	Susceptible
1284798.4	1284798.4	amikacin	Susceptible
1284798.4	1284798.4	gentamicin	Susceptible
1284798.4	1284798.4	polymyxin B	Susceptible
1284798.4	1284798.4	aztreonam	Resistant
1284798.4	1284798.4	meropenem	Resistant
1284798.4	1284798.4	colistin	Susceptible
1284798.4	1284798.4	cefotaxime	Resistant
1284798.4	1284798.4	doripenem	Susceptible
1284798.4	1284798.4	cefepime	Intermediate
1284798.4	1284798.4	ertapenem	Resistant
1284798.4	1284798.4	tobramycin	Intermediate
1284798.4	1284798.4	minocycline	Susceptible
1284798.4	1284798.4	ciprofloxacin	Resistant
1284798.4	1284798.4	trimethoprim/sulfamethoxazole	Resistant
1284798.4	1284798.4	amoxicillin/clavulanic acid	
1284798.4	1284798.4	amikacin	
1284798.4	1284798.4	ampicillin	
1284798.4	1284798.4	aztreonam	
1284798.4	1284798.4	ceftazidime	
1284798.4	1284798.4	cefazolin	
1284798.4	1284798.4	chloramphenicol	
1284798.4	1284798.4	ciprofloxacin	
1284798.4	1284798.4	ceftriaxone	
1284798.4	1284798.4	colistin	
1284798.4	1284798.4	cefotaxime	
1284798.4	1284798.4	cefotaxime/clavulanic acid	
1284798.4	1284798.4	cefuroxime	
1284798.4	1284798.4	doripenem	
1284798.4	1284798.4	ertapenem	
1284798.4	1284798.4	cefepime	
1284798.4	1284798.4	fosfomycin	
1284798.4	1284798.4	cefoxitin	
1284798.4	1284798.4	gentamicin	
1284798.4	1284798.4	imipenem	
1284798.4	1284798.4	levofloxacin	
1284798.4	1284798.4	meropenem	
1284798.4	1284798.4	minocycline	
1284798.4	1284798.4	nitrofurantoin	
1284798.4	1284798.4	ampicillin/sulbactam	
1284798.4	1284798.4	tetracycline	
1284798.4	1284798.4	tigecycline	
1284798.4	1284798.4	tobramycin	
1284798.4	1284798.4	piperacillin/tazobactam	
1284798.4	1284798.4	polymyxin B	
1284798.4	1284798.4	trimethoprim/sulfamethoxazole	
1284798.4	1284798.4	levofloxacin	Resistant
1284798.9	1284798.9	amoxicillin/clavulanic acid	
1284798.9	1284798.9	amikacin	
1284798.9	1284798.9	ampicillin	
1284798.9	1284798.9	aztreonam	
1284798.9	1284798.9	ceftazidime	
1284798.9	1284798.9	cefazolin	
1284798.9	1284798.9	chloramphenicol	
1284798.9	1284798.9	ciprofloxacin	
1284798.9	1284798.9	ceftriaxone	
1284798.9	1284798.9	colistin	
1284798.9	1284798.9	cefotaxime	
1284798.9	1284798.9	cefotaxime/clavulanic acid	
1284798.9	1284798.9	cefuroxime	
1284798.9	1284798.9	doripenem	
1284798.9	1284798.9	ertapenem	
1284798.9	1284798.9	cefepime	
1284798.9	1284798.9	fosfomycin	
1284798.9	1284798.9	cefoxitin	
1284798.9	1284798.9	gentamicin	
1284798.9	1284798.9	imipenem	
1284798.9	1284798.9	levofloxacin	
1284798.9	1284798.9	meropenem	
1284798.9	1284798.9	minocycline	
1284798.9	1284798.9	nitrofurantoin	
1284798.9	1284798.9	ampicillin/sulbactam	
1284798.9	1284798.9	tetracycline	
1284798.9	1284798.9	tigecycline	
1284798.9	1284798.9	tobramycin	
1284798.9	1284798.9	piperacillin/tazobactam	
1284798.9	1284798.9	polymyxin B	
1284798.9	1284798.9	trimethoprim/sulfamethoxazole	
1284799.4	1284799.4	ciprofloxacin	Resistant
1284799.4	1284799.4	ceftazidime	Resistant
1284799.4	1284799.4	ticarcillin/clavulanic acid	Resistant
1284799.4	1284799.4	tigecycline	Susceptible
1284799.4	1284799.4	amikacin	Susceptible
1284799.4	1284799.4	aztreonam	Resistant
1284799.4	1284799.4	doripenem	Resistant
1284799.4	1284799.4	cefepime	Resistant
1284799.4	1284799.4	polymyxin B	Susceptible
1284799.4	1284799.4	ertapenem	Resistant
1284799.4	1284799.4	gentamicin	Resistant
1284799.4	1284799.4	piperacillin/tazobactam	Resistant
1284799.4	1284799.4	tobramycin	Resistant
1284799.4	1284799.4	doxycycline	Susceptible
1284799.4	1284799.4	levofloxacin	Resistant
1284799.4	1284799.4	imipenem	Resistant
1284799.4	1284799.4	trimethoprim/sulfamethoxazole	Resistant
1284799.4	1284799.4	colistin	Resistant
1284799.4	1284799.4	amoxicillin/clavulanic acid	
1284799.4	1284799.4	amikacin	
1284799.4	1284799.4	ampicillin	
1284799.4	1284799.4	aztreonam	
1284799.4	1284799.4	ceftazidime	
1284799.4	1284799.4	cefazolin	
1284799.4	1284799.4	chloramphenicol	
1284799.4	1284799.4	ciprofloxacin	
1284799.4	1284799.4	ceftriaxone	
1284799.4	1284799.4	colistin	
1284799.4	1284799.4	cefotaxime	
1284799.4	1284799.4	cefotaxime/clavulanic acid	
1284799.4	1284799.4	cefuroxime	
1284799.4	1284799.4	doripenem	
1284799.4	1284799.4	ertapenem	
1284799.4	1284799.4	cefepime	
1284799.4	1284799.4	fosfomycin	
1284799.4	1284799.4	cefoxitin	
1284799.4	1284799.4	gentamicin	
1284799.4	1284799.4	imipenem	
1284799.4	1284799.4	levofloxacin	
1284799.4	1284799.4	meropenem	
1284799.4	1284799.4	minocycline	
1284799.4	1284799.4	nitrofurantoin	
1284799.4	1284799.4	ampicillin/sulbactam	
1284799.4	1284799.4	tetracycline	
1284799.4	1284799.4	tigecycline	
1284799.4	1284799.4	tobramycin	
1284799.4	1284799.4	piperacillin/tazobactam	
1일괄 작업을 끝내시겠습니까 (Y/N)? 
